,Candidate ID,mostRelevantField,mostRelevantUni,highestDegree
2078,5e42055a8dbee800dd1d8d8a,Biology,MIT,Postdoc
2079,5e4f041dd00f9f00d3d5b318,Business,NYU,Masters
2080,5e41ad6f8dbee800dd1d8cec,CS,Brandeis,MBA
2081,5e4183178dbee800dd1d8c9c,Data Science,UMass Boston,Bachelors
2082,5e349dba8dbee800dd1d7cd9,Policital Sci,Harvard,Bachelors
2083,5e4c96e43acdaa00d34d7cf1,Business,MIT,Masters
2084,5e1a31978dbee800dd1d69f6,Other,Other,Other
2085,5e45c3d83acdaa00d34d6a07,CS,NYU,Masters
2086,5e3cce0f8dbee800dd1d88a3,CS,MIT,Bachelors
2087,5e506a4f5eb42900d3c0bb51,Biology,Other,Masters
2088,5e4759c33acdaa00d34d6dfa,AI,Harvard,MD
2089,5e28dcc58dbee800dd1d7196,Business,Other,Other
2090,5e4c40523acdaa00d34d7b0c,Business,Other,Bachelors
2091,5e517c8ecb31a300d2831e63,Other,Other,Other
2092,5e50a9667504bb00d2f5465f,Data Science,Hult Business,MBA
2093,5e4fe611d00f9f00d3d5b8cf,Business,Other,PhD
2094,5e3e65978dbee800dd1d8a70,Business,Northeastern,Masters
2095,5e4a08213acdaa00d34d7155,Business,MIT,MD
2096,5e503643cb31a300d28316d1,Finance,Other,MBA
2097,5e50c2015eb42900d3c0bd48,CS,Other,Bachelors
2098,5e516aeccb31a300d2831dbe,Other,Other,Other
2099,5e3c86e68dbee800dd1d8858,Business,MIT,Masters
2100,5e3a10fa8dbee800dd1d8390,Mechanical Eng,MIT,Bachelors
2101,5e4e0d153acdaa00d34d8584,Business,Hult Business,Masters
2102,5e3712558dbee800dd1d7e27,Other,Other,Bachelors
2103,5ddc845b8dbee800dd1d6409,Other,Other,Masters
2104,5e4da5053acdaa00d34d8269,AI,MIT,Masters
2105,5e53f2864d5f8e00d2320786,Other,MIT,Masters
2106,5e3308ae8dbee800dd1d7a8b,Biology,Harvard,Postdoc
2107,5e50b6d27504bb00d2f54704,Physics,Other,Postdoc
2108,5e497a643acdaa00d34d6fe7,Data Science,Harvard,Masters
2109,5e4c68373acdaa00d34d7c0b,Materials,Hult Business,Masters
2110,5e23206b8dbee800dd1d6da0,Business,Hult Business,MBA
2111,5dddf47f8dbee800dd1d6429,Business,MIT,MBA
2112,5e4410808dbee800dd1d92b5,Biology,Other,PhD
2113,5e4d65e13acdaa00d34d80ba,CS,MIT,Bachelors
2114,5e502ba06b8e7400d252f446,Business,Other,Masters
2115,5e2615e58dbee800dd1d6eeb,Other,NYU,Masters
2116,5e46eb713acdaa00d34d6cd2,Biology,Harvard,Postdoc
2117,5e32e0f08dbee800dd1d7a3a,Mechanical Eng,MIT,Bachelors
2118,5e49eb063acdaa00d34d7105,Biology,Other,Masters
2119,5e31adbe8dbee800dd1d7962,Civil Eng,NYU,Bachelors
2120,5e515f0a7504bb00d2f54af0,Other,Other,Other
2121,5e4f0571d00f9f00d3d5b328,Electrical Eng,BU,Masters
2122,5e47574f3acdaa00d34d6df5,Policital Sci,Other,Bachelors
2123,5e3df2778dbee800dd1d8a47,Finance,Other,Bachelors
2124,5e4d5c563acdaa00d34d8072,Other,MIT,Masters
2125,5e2fa4f68dbee800dd1d778b,Other,Harvard,Masters
2126,5e2719688dbee800dd1d6fb3,Materials,MIT,PhD
2127,5e4ef486d00f9f00d3d5b29a,Other,Other,MD
2128,5e2f8feb8dbee800dd1d777a,Other,NYU,Bachelors
2129,5e1f6de28dbee800dd1d6bad,Other,Other,Masters
2130,5e38cf3d8dbee800dd1d8125,Finance,MIT,Masters
2131,5e4dde813acdaa00d34d8363,Other,Northeastern,Masters
2132,5e4c7c793acdaa00d34d7c5f,Business,MIT,Masters
2133,5e241c628dbee800dd1d6dd8,Business,MIT,MBA
2134,5e5150a16b8e7400d252fa32,Other,Other,Masters
2135,5e3082e98dbee800dd1d781b,CS,NYU,Masters
2136,5e3ae1bf8dbee800dd1d84b4,Biology,Harvard,Postdoc
2137,5e2b423d8dbee800dd1d739b,Data Science,Other,Masters
2138,5e4dad0d3acdaa00d34d829e,CS,NYU,Masters
2139,5e50c79fcb31a300d28319c2,Business,Other,Masters
2140,5e46f03f3acdaa00d34d6ce6,Finance,Other,Masters
2141,5e3e32238dbee800dd1d8a65,CS,MIT,Bachelors
2142,5e1efd928dbee800dd1d6b6c,AI,MIT,MBA
2143,5e4cb3963acdaa00d34d7d80,CS,NYU,Masters
2144,5e4d904f3acdaa00d34d81ed,Electrical Eng,Other,Masters
2145,5e4d54e23acdaa00d34d8018,Data Science,MIT,Bachelors
2146,5e30ed668dbee800dd1d78f6,AI,Northeastern,Masters
2147,5e28dceb8dbee800dd1d7199,CS,NYU,Masters
2148,5e514284cb31a300d2831bf9,Mechanical Eng,Other,Masters
2149,5e5154d06b8e7400d252fa51,Biology,Other,Masters
2150,5e30a9968dbee800dd1d7867,CS,NYU,Masters
2151,5e4db9eb3acdaa00d34d82d0,Other,Harvard,Masters
2152,5e46e8003acdaa00d34d6ca7,AI,NYU,Masters
2153,5e41fb1a8dbee800dd1d8d67,Other,NYU,Masters
2154,5e3f0ae58dbee800dd1d8a9f,Business,Northeastern,Masters
2155,5e46ea4a3acdaa00d34d6cb4,Data Science,Northeastern,Masters
2156,5e4183b18dbee800dd1d8ca8,Physics,NYU,Bachelors
2157,5e4b006f3acdaa00d34d75c2,Other,Harvard,Masters
2158,5e49c5d73acdaa00d34d70d3,Data Science,Other,Masters
2159,5e24d4098dbee800dd1d6e0d,Business,Hult Business,Other
2160,5e4eb38bd00f9f00d3d5af79,Finance,Harvard,Masters
2161,5e32f6588dbee800dd1d7a5e,Biology,Harvard,Bachelors
2162,5e3990338dbee800dd1d8245,Biology,Other,Postdoc
2163,5e384fe78dbee800dd1d804e,Biology,Tufts,PhD
2164,5e1dc0d48dbee800dd1d6ab2,Finance,Northeastern,Masters
2165,5e4de4373acdaa00d34d8384,CS,Other,Other
2166,5e2f59078dbee800dd1d7754,Biology,NYU,Bachelors
2167,5e38c67a8dbee800dd1d8112,Other,Harvard,Other
2168,5e501cf87504bb00d2f54472,Finance,Other,Bachelors
2169,5e4c6f843acdaa00d34d7c2b,Electrical Eng,Other,Other
2170,5e373de58dbee800dd1d7e4b,Finance,MIT,Masters
2171,5e2e09e58dbee800dd1d75ba,Other,NYU,Masters
2172,5e24f83a8dbee800dd1d6e23,Mechanical Eng,MIT,Bachelors
2173,5e361c828dbee800dd1d7dae,Biology,NYU,High school
2174,5e42451d8dbee800dd1d8dc8,Biology,Other,Other
2175,5dfba3748dbee800dd1d6671,Biology,Other,PhD
2176,5e50b8f0cb31a300d283195b,CS,Other,High school
2177,5e58604b4d5f8e00d232088b,Business,Other,Masters
2178,5e4de8853acdaa00d34d83c3,CS,NYU,Masters
2179,5e410ed78dbee800dd1d8beb,Other,Other,Bachelors
2180,5e3b21678dbee800dd1d857d,CS,NYU,Masters
2181,5e36eafe8dbee800dd1d7e0c,Materials,MIT,Bachelors
2182,5e2d3b788dbee800dd1d74ea,AI,NYU,Masters
2183,5e4aaf183acdaa00d34d73ce,Other,Other,MBA
2184,5e517c637504bb00d2f54c07,Other,Other,Other
2185,5e4f541cd00f9f00d3d5b5fa,Business,Northeastern,Masters
2186,5e5062385eb42900d3c0bb3a,AI,Other,Masters
2187,5e5114355eb42900d3c0be37,Other,Other,MD
2188,5e3968918dbee800dd1d81d1,Other,Harvard,Postdoc
2189,5e517baecb31a300d2831e58,Biology,MIT,Postdoc
2190,5e510d587504bb00d2f54832,Other,Other,Masters
2191,5e5127686b8e7400d252f858,Other,Other,Other
2192,5e5160e2cb31a300d2831d4d,Other,Other,Other
2193,5e4e8e8ed00f9f00d3d5ae01,Data Science,Northeastern,Masters
2194,5e2ba1af8dbee800dd1d743a,Data Science,Other,MBA
2195,5e4587ad3acdaa00d34d69cf,Other,Harvard,Bachelors
2196,5e517a125eb42900d3c0c1fe,Business,Other,MBA
2197,5e30dde78dbee800dd1d78e2,Biology,Northeastern,Bachelors
2198,5df2e4b78dbee800dd1d6571,CS,Dartmouth,Bachelors
2199,5e2a08bb8dbee800dd1d72ee,Business,MIT,MBA
2200,5e3c81058dbee800dd1d884f,Marketing,Hult Business,Masters
2201,5e4c6acb3acdaa00d34d7c19,Business,Other,Bachelors
2202,5e3b430d8dbee800dd1d85bc,Other,Other,Masters
2203,5e3f285b8dbee800dd1d8ac2,Data Science,Hult Business,Masters
2204,5e39e9bf8dbee800dd1d834a,CS,NYU,Masters
2205,5e2900fc8dbee800dd1d71aa,Business,Hult Business,MBA
2206,5e29e7838dbee800dd1d72b5,AI,Other,Masters
2207,5e4f510ed00f9f00d3d5b5d4,Data Science,Northeastern,Masters
2208,5e41f8688dbee800dd1d8d60,Biology,Harvard,Postdoc
2209,5e3b8e688dbee800dd1d85f9,Other,Boston College,Masters
2210,5e4c2d3e3acdaa00d34d7a9d,Policital Sci,Harvard,Bachelors
2211,5e513498cb31a300d2831b47,Business,NYU,Bachelors
2212,5e4c9d5f3acdaa00d34d7d2c,Mechanical Eng,Other,Bachelors
2213,5e3998e18dbee800dd1d8263,CS,MIT,PhD
2214,5e4ed14ed00f9f00d3d5b10a,Finance,Hult Business,Masters
2215,5e4c39963acdaa00d34d7ace,CS,Harvard,Bachelors
2216,5e29e9768dbee800dd1d72bd,Business,NYU,Masters
2217,5e30e7988dbee800dd1d78f0,Marketing,Hult Business,Masters
2218,5e34a7578dbee800dd1d7cdf,Business,Hult Business,MBA
2219,5e41a3678dbee800dd1d8cde,Biology,Harvard,Postdoc
2220,5e512dfb6b8e7400d252f885,Other,Other,Bachelors
2221,5e50970acb31a300d2831823,CS,Other,Bachelors
2222,5e4169f28dbee800dd1d8c50,Physics,Harvard,Bachelors
2223,5e502c2c7504bb00d2f54496,CS,Other,Bachelors
2224,5e3851508dbee800dd1d8055,Business,NYU,Masters
2225,5e27b8568dbee800dd1d7065,Mechanical Eng,NYU,Bachelors
2226,5e5156a46b8e7400d252fa66,Other,Other,Other
2227,5e50b2667504bb00d2f546b7,Mechanical Eng,Other,Bachelors
2228,5e29f11e8dbee800dd1d72cc,Business,Other,Masters
2229,5e4eb61dd00f9f00d3d5afab,Business,NYU,Masters
2230,5e3617798dbee800dd1d7da8,Biology,Northeastern,Masters
2231,5e5009b0d00f9f00d3d5ba4a,Business,Other,MBA
2232,5e4584d93acdaa00d34d69c7,CS,Northeastern,Masters
2233,5e2f01ce8dbee800dd1d7638,CS,NYU,Masters
2234,5e3b723f8dbee800dd1d85e4,Other,Harvard,Bachelors
2235,5e5044d87504bb00d2f544d0,Other,Tufts,PhD
2236,5e4ee3f3d00f9f00d3d5b1fe,Other,Harvard,Bachelors
2237,5e2b53d58dbee800dd1d73b0,Other,Other,Bachelors
2238,5e39907f8dbee800dd1d824b,Other,Harvard,Bachelors
2239,5e5146425eb42900d3c0bfb5,Other,Other,Other
2240,5e4d1ccd3acdaa00d34d7f5b,Business,Northeastern,MBA
2241,5e3aa8118dbee800dd1d8427,Biology,MIT,MD
2242,5e3b82658dbee800dd1d85ed,CS,MIT,Bachelors
2243,5e41d0e08dbee800dd1d8d38,Data Science,Hult Business,Masters
2244,5e5170426b8e7400d252fb7b,Other,Other,PhD
2245,5e167ff48dbee800dd1d68a7,Business,Other,Masters
2246,5e4f65ffd00f9f00d3d5b6d3,Business,Other,Bachelors
2247,5e32ffd48dbee800dd1d7a76,CS,NYU,Masters
2248,5e3f701c8dbee800dd1d8aee,AI,MIT,High school
2249,5df588da8dbee800dd1d659c,Biology,Dartmouth,Bachelors
2250,5e2919458dbee800dd1d71b0,CS,NYU,Masters
2251,5e1847e98dbee800dd1d695f,Data Science,NYU,Masters
2252,5e516bdacb31a300d2831dcc,Physics,Other,Bachelors
2253,5e15e7fa8dbee800dd1d6882,CS,MIT,Masters
2254,5e3c23868dbee800dd1d86f1,Business,Northeastern,Masters
2255,5e284f468dbee800dd1d70bb,Business,Northeastern,Masters
2256,5e51830c6b8e7400d252fc15,Data Science,MIT,MBA
2257,5e41cfc78dbee800dd1d8d35,Data Science,Other,Masters
2258,5e507e395eb42900d3c0bb81,Biology,Other,Other
2259,5e5174e06b8e7400d252fb9f,Other,Other,Other
2260,5e4a0fa83acdaa00d34d7165,Finance,Harvard,Masters
2261,5e5167fb5eb42900d3c0c156,Other,Other,Other
2262,5e2023b68dbee800dd1d6bea,Business,NYU,Bachelors
2263,5e4eacd2d00f9f00d3d5aec6,Other,Other,Masters
2264,5e3ae6948dbee800dd1d84c1,Data Science,MIT,Postdoc
2265,5e4ac3173acdaa00d34d7425,Business,Other,MBA
2266,5e5162adcb31a300d2831d5b,Other,Other,MD
2267,5e43008f8dbee800dd1d8f6f,Business,NYU,Bachelors
2268,5e5150c85eb42900d3c0c043,Aero,Other,Bachelors
2269,5e45d9923acdaa00d34d6a4c,Data Science,Northeastern,Masters
2270,5e30dbac8dbee800dd1d78df,Other,Other,Masters
2271,5e4d77843acdaa00d34d8133,CS,NYU,Masters
2272,5e46f4f03acdaa00d34d6cf2,Data Science,Other,MBA
2273,5e3c4a728dbee800dd1d878a,Business,Hult Business,Masters
2274,5e514d466b8e7400d252f9fc,Other,Other,Other
2275,5e3b5cef8dbee800dd1d85d7,CS,Harvard,Bachelors
2276,5e2ac3138dbee800dd1d7341,CS,NYU,Bachelors
2277,5e44560a8dbee800dd1d93a3,Other,MIT,PhD
2278,5e4842963acdaa00d34d6eb7,Other,NYU,Masters
2279,5e50782fcb31a300d28317ac,Policital Sci,Other,Bachelors
2280,5e4b2ead3acdaa00d34d7675,Data Science,NYU,Masters
2281,5e2f1e068dbee800dd1d7677,Other,NYU,Masters
2282,5e5063d55eb42900d3c0bb43,Business,Hult Business,MBA
2283,5e45d96a3acdaa00d34d6a49,CS,NYU,Masters
2284,5e4188568dbee800dd1d8cb9,Data Science,Wellesley,Bachelors
2285,5e4c33da3acdaa00d34d7ac1,Policital Sci,Other,Masters
2286,5e49aa473acdaa00d34d7046,Business,Harvard,Masters
2287,5e3865098dbee800dd1d8079,Other,Tufts,Masters
2288,5e5086d36b8e7400d252f581,Mechanical Eng,Other,PhD
2289,5e42f4558dbee800dd1d8f4d,Business,MIT,Masters
2290,5e3719ee8dbee800dd1d7e30,Marketing,NYU,Bachelors
2291,5e3784878dbee800dd1d7e70,Business,MIT,Masters
2292,5e4da93b3acdaa00d34d8288,CS,MIT,Masters
2293,5e4ff990d00f9f00d3d5b96a,Biology,Other,PhD
2294,5e42d22a8dbee800dd1d8f00,Other,Harvard,Postdoc
2295,5e46ef763acdaa00d34d6cdf,AI,Harvard,PhD
2296,5e4da13b3acdaa00d34d824b,Industrial Eng,Hult Business,MBA
2297,5e4706df3acdaa00d34d6d1f,Biology,Other,PhD
2298,5e20fa0d8dbee800dd1d6c72,Data Science,Other,Masters
2299,5e0d240c8dbee800dd1d6726,Business,Other,Bachelors
2300,5e35dbf18dbee800dd1d7d7d,Mechanical Eng,MIT,Bachelors
2301,5e4779723acdaa00d34d6e1e,Other,Other,Bachelors
2302,5e3990118dbee800dd1d8242,Biology,Other,Bachelors
2303,5e3ba6548dbee800dd1d862b,CS,MIT,Masters
2304,5e34641e8dbee800dd1d7cb4,CS,Northeastern,Masters
2305,5e3b91168dbee800dd1d85ff,Data Science,BU,Masters
2306,5e2f0bce8dbee800dd1d765b,Business,Other,Bachelors
2307,5e28dc168dbee800dd1d7193,CS,NYU,Masters
2308,5e4c6f4d3acdaa00d34d7c28,Industrial Eng,Northeastern,Masters
2309,5e31b38f8dbee800dd1d7967,Other,NYU,Masters
2310,5e4f09d1d00f9f00d3d5b34f,Law,NYU,Masters
2311,5e39c12d8dbee800dd1d82c8,Business,Northeastern,Masters
2312,5e38a7318dbee800dd1d80e9,AI,Northeastern,Masters
2313,5e195d5b8dbee800dd1d69e8,CS,MIT,Masters
2314,5e32ef678dbee800dd1d7a4d,Business,MIT,Masters
2315,5e51391e6b8e7400d252f8f6,Biology,Other,Masters
2316,5e30f2cc8dbee800dd1d78fa,Data Science,NYU,Masters
2317,5e28625e8dbee800dd1d70e1,Mechanical Eng,MIT,Bachelors
2318,5e50a2db5eb42900d3c0bc41,Mechanical Eng,Other,PhD
2319,5e4c91e73acdaa00d34d7cdb,AI,Other,PhD
2320,5e2f54438dbee800dd1d7748,Business,Harvard,Masters
2321,5e4acb5c3acdaa00d34d744c,Business,Northeastern,Bachelors
2322,5e49895f3acdaa00d34d7004,Business,MIT,Masters
2323,5e29ed968dbee800dd1d72ca,Policital Sci,Northeastern,Bachelors
2324,5e308a098dbee800dd1d7829,Other,NYU,Masters
2325,5e3998a28dbee800dd1d825f,Policital Sci,Harvard,Bachelors
2326,5e50acbc6b8e7400d252f669,Mechanical Eng,Other,Bachelors
2327,5e4ac4923acdaa00d34d7431,Other,Other,High school
2328,5e505ce57504bb00d2f5453d,Other,Other,PhD
2329,5e3188e18dbee800dd1d793b,Other,Other,Postdoc
2330,5e519af46b8e7400d252fc75,Mechanical Eng,Other,Bachelors
2331,5e43111f8dbee800dd1d8fc3,Mechanical Eng,BU,Bachelors
2332,5e53dbcce0721300d36a4966,CS,Other,Bachelors
2333,5e5141665eb42900d3c0bf74,Other,BU,Masters
2334,5e26154d8dbee800dd1d6ee4,Other,Harvard,Masters
2335,5e3a23638dbee800dd1d839f,Other,Northeastern,Masters
2336,5e2cb03d8dbee800dd1d74bb,Other,Northeastern,Masters
2337,5e50c9c57504bb00d2f54775,CS,Other,Bachelors
2338,5e4f5e2cd00f9f00d3d5b695,Electrical Eng,Other,Masters
2339,5e4585583acdaa00d34d69cb,AI,Northeastern,Masters
2340,5e50a25ecb31a300d2831860,Finance,Other,Masters
2341,5e4eea16d00f9f00d3d5b22a,Business,MIT,Masters
2342,5e4ed9b4d00f9f00d3d5b145,Data Science,MIT,Bachelors
2343,5e233ef68dbee800dd1d6da7,AI,Other,Masters
2344,5e34c1808dbee800dd1d7cfd,Business,Hult Business,Bachelors
2345,5e3f6d688dbee800dd1d8aeb,Physics,Harvard,Other
2346,5e4b36c73acdaa00d34d7690,Data Science,NYU,Bachelors
2347,5e4985333acdaa00d34d6ff8,Finance,Other,Masters
2348,5e3d60298dbee800dd1d892c,Business,Other,MBA
2349,5e509c1a5eb42900d3c0bc1d,Other,Other,Postdoc
2350,5e5116ff7504bb00d2f5484c,Data Science,Other,PhD
2351,5e4d87023acdaa00d34d819a,Business,Hult Business,MBA
2352,5e3eda9c8dbee800dd1d8a8b,Other,Other,Other
2353,5e2f96b18dbee800dd1d7785,CS,NYU,Masters
2354,5e50082cd00f9f00d3d5ba39,Data Science,Other,Postdoc
2355,5e4ad2703acdaa00d34d7461,Biology,Other,PhD
2356,5e5087177504bb00d2f545b5,Mechanical Eng,Other,Bachelors
2357,5e50a71a6b8e7400d252f632,Other,Other,Bachelors
2358,5e4c13fb3acdaa00d34d7a03,Data Science,Harvard,Masters
2359,5e4f719ed00f9f00d3d5b6f4,Materials,Harvard,Postdoc
2360,5e506b556b8e7400d252f522,Other,Other,Masters
2361,5e0a57b68dbee800dd1d66ff,CS,Dartmouth,Bachelors
2362,5e39b1e88dbee800dd1d8299,Biology,Other,Other
2363,5e4b3e393acdaa00d34d76a4,Business,MIT,Masters
2364,5e46f3253acdaa00d34d6cef,Biology,BU,PhD
2365,5e25e0b68dbee800dd1d6ebb,Finance,MIT,Other
2366,5e5187a3cb31a300d2831ecc,Other,Other,Other
2367,5e5050db6b8e7400d252f4b3,Other,Other,Bachelors
2368,5e503fd6cb31a300d28316e5,Other,Boston College,Bachelors
2369,5e50a6a45eb42900d3c0bc5b,Other,Other,Masters
2370,5e3c74208dbee800dd1d882f,AI,Tufts,Masters
2371,5e5149d36b8e7400d252f9da,Other,Other,Postdoc
2372,5e46d6103acdaa00d34d6c84,Other,NYU,Masters
2373,5e337d008dbee800dd1d7b30,Marketing,Other,Bachelors
2374,5e4978223acdaa00d34d6fdc,Policital Sci,Harvard,Bachelors
2375,5e4099578dbee800dd1d8b89,Biology,BU,Bachelors
2376,5e3d81388dbee800dd1d896f,Other,Other,Masters
2377,5e2f73128dbee800dd1d7774,CS,Other,Masters
2378,5e4ca3053acdaa00d34d7d54,Business,Hult Business,MBA
2379,5e516e475eb42900d3c0c1a5,Other,Other,Other
2380,5e2ae2a28dbee800dd1d7347,Other,Other,PhD
2381,5e49f4a93acdaa00d34d7124,Other,NYU,Bachelors
2382,5e511c7e5eb42900d3c0be44,Biology,Other,Masters
2383,5e31b5398dbee800dd1d796a,Other,NYU,Masters
2384,5e4f2c01d00f9f00d3d5b46b,CS,Northeastern,Masters
2385,5e3cb61d8dbee800dd1d888c,Mechanical Eng,Northeastern,Masters
2386,5e4c10153acdaa00d34d79df,Biology,Harvard,Bachelors
2387,5e2ab4648dbee800dd1d733b,Data Science,Northeastern,Masters
2388,5dfe385c8dbee800dd1d66ad,Biology,Dartmouth,Bachelors
2389,5de6d1988dbee800dd1d6491,Business,Other,MBA
2390,5e381a9d8dbee800dd1d7fbd,Data Science,UMass Amherst,MBA
2391,5e4ebde3d00f9f00d3d5b014,Aero,MIT,Bachelors
2392,5e2f4cbc8dbee800dd1d7743,Other,NYU,Masters
2393,5e288c088dbee800dd1d712d,Business,Hult Business,Masters
2394,5e39d1138dbee800dd1d8307,Biology,MIT,Masters
2395,5e516d0a7504bb00d2f54b86,Other,Other,Other
2396,5e4d54e63acdaa00d34d801b,Business,Hult Business,MBA
2397,5e50d70e7504bb00d2f547e3,CS,Other,Bachelors
2398,5e2b68618dbee800dd1d73cc,Finance,Northeastern,Bachelors
2399,5e470ae23acdaa00d34d6d27,Data Science,Other,Masters
2400,5dfbc34e8dbee800dd1d667d,Biology,Other,Postdoc
2401,5e4abe313acdaa00d34d7404,Data Science,MIT,MBA
2402,5e2ff2748dbee800dd1d77b8,AI,UMass Amherst,Masters
2403,5e38a03d8dbee800dd1d80e3,Other,Harvard,Masters
2404,5e4204598dbee800dd1d8d86,Other,MIT,Bachelors
2405,5e4ab0b33acdaa00d34d73d6,Other,Harvard,Bachelors
2406,5e38c15c8dbee800dd1d8103,Data Science,Brandeis,MBA
2407,5e308a538dbee800dd1d782c,Business,Northeastern,Masters
2408,5e33a9ab8dbee800dd1d7b6b,Other,MIT,Bachelors
2409,5e4ab7803acdaa00d34d73f2,Biology,Other,MBA
2410,5e517f65cb31a300d2831e7c,Other,Other,Other
2411,5e3dd1d48dbee800dd1d89d5,Marketing,Hult Business,Masters
2412,5e5070587504bb00d2f54571,Other,Other,Postdoc
2413,5e29ca578dbee800dd1d7284,AI,MIT,PhD
2414,5e23891e8dbee800dd1d6dc2,Other,UMass Amherst,Bachelors
2415,5e34c6188dbee800dd1d7d00,Business,Hult Business,Bachelors
2416,5e508a587504bb00d2f545c6,AI,Harvard,Postdoc
2417,5e2b9eb98dbee800dd1d7437,Electrical Eng,Other,Masters
2418,5e47348c3acdaa00d34d6da5,Materials,Harvard,Postdoc
2419,5e5124587504bb00d2f54873,Mechanical Eng,Other,Bachelors
2420,5e387e2f8dbee800dd1d80a1,Materials,MIT,PhD
2421,5e3ae7b08dbee800dd1d84c7,Law,Harvard,PhD
2422,5e4f1f27d00f9f00d3d5b412,Materials,Other,Masters
2423,5e3e69e48dbee800dd1d8a74,AI,Harvard,PhD
2424,5e4e8663d00f9f00d3d5adf2,Biology,Northeastern,Masters
2425,5e41cd328dbee800dd1d8d27,Business,Other,MBA
2426,5e5177a47504bb00d2f54bd9,Other,Other,Other
2427,5e516d9f7504bb00d2f54b8c,Other,Other,Bachelors
2428,5e4c9bb03acdaa00d34d7d21,CS,Tufts,Bachelors
2429,5e4deb4a3acdaa00d34d8408,Biology,Other,MBA
2430,5e472ba23acdaa00d34d6d73,CS,Other,Other
2431,5e4d896f3acdaa00d34d81b9,Industrial Eng,Northeastern,Masters
2432,5e5049527504bb00d2f544de,Mechanical Eng,Other,Masters
2433,5e26a7988dbee800dd1d6f3b,Biology,BU,Bachelors
2434,5e3602fb8dbee800dd1d7d9d,Mechanical Eng,MIT,Other
2435,5e5144866b8e7400d252f994,Other,Other,Other
2436,5e4764d03acdaa00d34d6e13,Data Science,Other,MBA
2437,5e36c7968dbee800dd1d7e05,Business,Other,Bachelors
2438,5e4c0bbc3acdaa00d34d79b6,Business,Other,Other
2439,5e01a6ce8dbee800dd1d66d0,Other,Dartmouth,Other
2440,5e5145535eb42900d3c0bfa9,CS,Other,Bachelors
2441,5e2c74e48dbee800dd1d7479,Business,Northeastern,Masters
2442,5e44871c8dbee800dd1d93e7,Data Science,Northeastern,Masters
2443,5e431bf18dbee800dd1d8fe6,CS,MIT,Masters
2444,5e463ee13acdaa00d34d6afb,CS,MIT,Bachelors
2445,5e5039815eb42900d3c0bab6,Other,Harvard,Bachelors
2446,5e22eaf48dbee800dd1d6d98,Other,Other,Bachelors
2447,5e513bd7cb31a300d2831ba9,CS,MIT,Bachelors
2448,5e4cba9e3acdaa00d34d7da0,Other,Other,Masters
2449,5e4313c38dbee800dd1d8fd1,Business,Hult Business,Masters
2450,5de0227b8dbee800dd1d644a,AI,Northeastern,Masters
2451,5e506a6d5eb42900d3c0bb54,Data Science,Other,Masters
2452,5e211adc8dbee800dd1d6c81,Materials,Other,Masters
2453,5e2f1d5e8dbee800dd1d7674,Other,NYU,Masters
2454,5e50187bcb31a300d283167b,Materials,Other,PhD
2455,5e2df9a28dbee800dd1d7517,Data Science,Other,Bachelors
2456,5e4c788c3acdaa00d34d7c51,Electrical Eng,MIT,Masters
2457,5e2fbb258dbee800dd1d77a6,Other,Harvard,Bachelors
2458,5e50aa946b8e7400d252f656,Biology,Other,Masters
2459,5e516a5f7504bb00d2f54b65,Biology,Other,Masters
2460,5e32db0b8dbee800dd1d7a2a,CS,MIT,Bachelors
2461,5e4dd10c3acdaa00d34d8334,Other,Wellesley,Bachelors
2462,5e2de1f48dbee800dd1d74fe,CS,NYU,Masters
2463,5e4e052d3acdaa00d34d84fd,Data Science,Northeastern,Masters
2464,5e51370a6b8e7400d252f8e0,AI,Other,Masters
2465,5e45b4fe3acdaa00d34d69ef,Marketing,BU,PhD
2466,5e4eba9ed00f9f00d3d5aff0,CS,Harvard,Masters
2467,5e2de0178dbee800dd1d74fb,Data Science,Northeastern,Masters
2468,5e4e8703d00f9f00d3d5adf5,AI,Northeastern,Masters
2469,5e1fd0008dbee800dd1d6bce,Electrical Eng,Other,Bachelors
2470,5e18f7b28dbee800dd1d69e0,CS,NYU,Masters
2471,5e4ec08bd00f9f00d3d5b027,AI,MIT,Bachelors
2472,5e4336658dbee800dd1d902c,Other,NYU,Masters
2473,5e4f0c75d00f9f00d3d5b35a,CS,NYU,Masters
2474,5e3b06698dbee800dd1d8524,CS,Other,Other
2475,5e2b8c0b8dbee800dd1d7422,Data Science,Northeastern,Masters
2476,5e3c7ebc8dbee800dd1d884b,Biology,MIT,Postdoc
2477,5e364f988dbee800dd1d7df2,Other,MIT,Bachelors
2478,5e2efbf58dbee800dd1d7626,CS,NYU,Masters
2479,5e504743cb31a300d28316fd,CS,Other,Masters
2480,5e27a1518dbee800dd1d7059,Other,Northeastern,Masters
2481,5e4d9c1f3acdaa00d34d823f,Materials,MIT,Bachelors
2482,5e3b1e638dbee800dd1d856b,AI,BU,Masters
2483,5e40c3d08dbee800dd1d8b9f,CS,MIT,Bachelors
2484,5e4eec53d00f9f00d3d5b24c,Other,Other,Masters
2485,5e4b65ec3acdaa00d34d770b,Other,Harvard,Masters
2486,5e477ebb3acdaa00d34d6e29,Other,NYU,Masters
2487,5e4f22cad00f9f00d3d5b42f,Other,Other,Bachelors
2488,5e4c997b3acdaa00d34d7d02,Data Science,WPI,Masters
2489,5e4c7efe3acdaa00d34d7c6c,CS,Northeastern,Masters
